,index,111,121,120,110,125,122
0,2024-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
3,2024-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
4,2024-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
5,2024-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
7,2024-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
8,2024-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
9,2024-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
10,2024-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
11,2024-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
12,2024-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
13,2024-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
14,2024-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
15,2024-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
16,2024-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
17,2024-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
19,2024-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
20,2024-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
21,2024-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
22,2024-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
23,2024-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
24,2024-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
25,2024-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
26,2024-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
27,2024-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
28,2024-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
29,2024-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
30,2024-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
31,2024-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
32,2024-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
33,2024-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
34,2024-01-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
35,2024-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
36,2024-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
37,2024-01-01 09:15:00,0.0,0.0,0.0,0.0009999999999763,0.0,0.0
38,2024-01-01 09:30:00,0.0,0.0,0.0,0.0119999999999436,0.0010000000002037,0.0
39,2024-01-01 09:45:00,0.0070000000000618,0.0,0.0020000000000663,0.0070000000000618,0.0029999999997016,0.0
40,2024-01-01 10:00:00,0.08400000000006,0.0100000000002182,0.0349999999999681,0.1109999999998763,0.1000000000003638,0.0650000000000545
41,2024-01-01 10:15:00,0.0879999999999654,0.0340000000001055,0.0629999999999881,0.1410000000000764,0.1279999999997016,0.0799999999999272
42,2024-01-01 10:30:00,0.0209999999999581,0.0009999999997489,0.01400000000001,0.0499999999999545,0.0440000000003237,0.0530000000001109
43,2024-01-01 10:45:00,0.1089999999999236,0.0,0.0199999999999818,0.1369999999999436,0.1179999999999381,0.127999999999929
44,2024-01-01 11:00:00,0.1400000000001,0.0140000000001236,0.0629999999999881,0.1539999999999963,0.155999999999949,0.1580000000001291
45,2024-01-01 11:15:00,0.1420000000000527,0.0070000000000618,0.086999999999989,0.1720000000000254,0.1269999999999527,0.1499999999998635
46,2024-01-01 11:30:00,0.196999999999889,0.0659999999998035,0.0779999999999745,0.1929999999999836,0.1660000000001673,0.2210000000000036
47,2024-01-01 11:45:00,0.0199999999999818,0.0090000000000145,0.0900000000000318,0.1459999999999581,0.0829999999996289,0.1639999999999872
48,2024-01-01 12:00:00,0.1090000000001509,0.0259999999998399,0.0670000000000072,0.1420000000000527,0.111000000000331,0.15300000000002
49,2024-01-01 12:15:00,0.086999999999989,0.011000000000422,0.0639999999999645,0.1380000000001473,0.0709999999999126,0.1289999999999054
50,2024-01-01 12:30:00,0.0509999999999308,0.0,0.0380000000000109,0.125,0.0769999999997708,0.1400000000001
51,2024-01-01 12:45:00,0.0820000000001073,0.0,0.0330000000000154,0.1199999999998908,0.0230000000001382,0.1210000000000945
52,2024-01-01 13:00:00,0.058999999999969,0.0,0.0310000000000627,0.0950000000000272,0.0039999999999054,0.1089999999999236
53,2024-01-01 13:15:00,0.0099999999999909,0.0,0.0339999999999918,0.0660000000000309,0.0460000000002764,0.0709999999999126
54,2024-01-01 13:30:00,0.0170000000000527,0.0,0.0519999999999072,0.1309999999998581,0.1059999999997671,0.1300000000001091
55,2024-01-01 13:45:00,0.0489999999999781,0.0,0.0640000000000782,0.1170000000001891,0.0760000000000218,0.1369999999999436
56,2024-01-01 14:00:00,0.0019999999999527,0.0,0.0330000000000154,0.0599999999999454,0.0,0.0720000000001164
57,2024-01-01 14:15:00,0.0,0.0,0.0,0.0360000000000582,0.0,0.0319999999999254
58,2024-01-01 14:30:00,0.0,0.0,0.0,0.0249999999998635,0.0,0.0209999999999581
59,2024-01-01 14:45:00,0.0,0.0,0.0,0.0019999999999527,0.0,0.0
60,2024-01-01 15:00:00,0.0,0.0,0.0,0.0010000000002037,0.0,0.0
61,2024-01-01 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
62,2024-01-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
63,2024-01-01 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
64,2024-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
65,2024-01-01 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
66,2024-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
67,2024-01-01 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
68,2024-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
69,2024-01-01 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
70,2024-01-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
71,2024-01-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
72,2024-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
73,2024-01-01 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
74,2024-01-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
75,2024-01-01 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
76,2024-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
77,2024-01-01 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
78,2024-01-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
79,2024-01-01 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
80,2024-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
81,2024-01-01 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
82,2024-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
83,2024-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
84,2024-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
85,2024-01-01 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
86,2024-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
87,2024-01-01 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
88,2024-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
89,2024-01-01 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
90,2024-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
91,2024-01-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
92,2024-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
93,2024-01-01 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
94,2024-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
95,2024-01-01 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
96,2024-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
97,2024-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
98,2024-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
99,2024-01-02 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
100,2024-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
101,2024-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
102,2024-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
103,2024-01-02 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
104,2024-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
105,2024-01-02 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
106,2024-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
107,2024-01-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
108,2024-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
109,2024-01-02 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
110,2024-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
111,2024-01-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
112,2024-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
113,2024-01-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
114,2024-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
115,2024-01-02 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
116,2024-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
117,2024-01-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
118,2024-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
119,2024-01-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
120,2024-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
121,2024-01-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
122,2024-01-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
123,2024-01-02 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
124,2024-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
125,2024-01-02 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
126,2024-01-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
127,2024-01-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
128,2024-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
129,2024-01-02 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
130,2024-01-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
131,2024-01-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
132,2024-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
133,2024-01-02 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
134,2024-01-02 09:30:00,0.0,0.0,0.0,0.0129999999999199,0.0,0.0
135,2024-01-02 09:45:00,0.0,0.0,0.0,0.002999999999929,0.0,0.0
136,2024-01-02 10:00:00,0.0,0.0,0.0,0.0050000000001091,0.0,0.0
137,2024-01-02 10:15:00,0.0,0.0,0.0,0.0129999999999199,0.0,0.0
138,2024-01-02 10:30:00,0.0,0.0,0.0,0.002999999999929,0.0,0.0
139,2024-01-02 10:45:00,0.0,0.0,0.0,0.0120000000001709,0.0,0.0
140,2024-01-02 11:00:00,0.0,0.0,0.0,0.0090000000000145,0.0,0.0
141,2024-01-02 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
142,2024-01-02 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
143,2024-01-02 11:45:00,0.0,0.0,0.0,0.0019999999999527,0.0,0.0
144,2024-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
145,2024-01-02 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
146,2024-01-02 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
147,2024-01-02 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
148,2024-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
149,2024-01-02 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
150,2024-01-02 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
151,2024-01-02 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
152,2024-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
153,2024-01-02 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
154,2024-01-02 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
155,2024-01-02 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
156,2024-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
157,2024-01-02 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
158,2024-01-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
159,2024-01-02 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
160,2024-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
161,2024-01-02 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
162,2024-01-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
163,2024-01-02 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
164,2024-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
165,2024-01-02 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
166,2024-01-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
167,2024-01-02 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
168,2024-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
169,2024-01-02 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
170,2024-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
171,2024-01-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
172,2024-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
173,2024-01-02 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
174,2024-01-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
175,2024-01-02 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
176,2024-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
177,2024-01-02 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
178,2024-01-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
179,2024-01-02 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
180,2024-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
181,2024-01-02 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
182,2024-01-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
183,2024-01-02 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
184,2024-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
185,2024-01-02 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
186,2024-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
187,2024-01-02 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
188,2024-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
189,2024-01-02 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
190,2024-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
191,2024-01-02 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
192,2024-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
193,2024-01-03 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
194,2024-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
195,2024-01-03 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
196,2024-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
197,2024-01-03 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
198,2024-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
199,2024-01-03 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
200,2024-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
201,2024-01-03 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
202,2024-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
203,2024-01-03 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
204,2024-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
205,2024-01-03 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
206,2024-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
207,2024-01-03 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
208,2024-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
209,2024-01-03 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
210,2024-01-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
211,2024-01-03 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
212,2024-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
213,2024-01-03 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
214,2024-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
215,2024-01-03 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
216,2024-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
217,2024-01-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
218,2024-01-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
219,2024-01-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
220,2024-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
221,2024-01-03 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
222,2024-01-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
223,2024-01-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
224,2024-01-03 08:00:00,0.0,0.0,0.0,0.0009999999999763,0.0,0.0
225,2024-01-03 08:15:00,0.0,0.0,0.0,0.0049999999998817,0.0,0.0
226,2024-01-03 08:30:00,0.0,0.0,0.0,0.0180000000000291,0.0180000000000291,0.0
227,2024-01-03 08:45:00,0.0019999999999527,0.0,0.0,0.0040000000001327,0.0030000000001564,0.0
228,2024-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
229,2024-01-03 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
230,2024-01-03 09:30:00,0.0170000000000527,0.0029999999997016,0.0,0.0489999999999781,0.018999999999778,0.0160000000000763
231,2024-01-03 09:45:00,0.0270000000000436,0.0,0.0,0.0070000000000618,0.0219999999999345,0.015999999999849
232,2024-01-03 10:00:00,0.0009999999999763,0.0070000000000618,0.0,0.0399999999999636,0.0220000000003892,0.0160000000000763
233,2024-01-03 10:15:00,0.0,0.0,0.0,0.015999999999849,0.0209999999997307,0.002999999999929
234,2024-01-03 10:30:00,0.0429999999998926,0.0380000000000109,0.0,0.0510000000001582,0.0839999999998326,0.0350000000000818
235,2024-01-03 10:45:00,0.0960000000000036,0.0239999999998872,0.0,0.0879999999999654,0.0840000000002874,0.02800000000002
236,2024-01-03 11:00:00,0.3559999999999945,0.0810000000001309,0.0,0.2759999999998399,0.2959999999998217,0.2110000000000127
237,2024-01-03 11:15:00,0.0989999999999327,0.043999999999869,0.0,0.0820000000001073,0.1089999999999236,0.1059999999999945
238,2024-01-03 11:30:00,0.2450000000001182,0.0630000000001018,0.0,0.2080000000000836,0.2270000000003165,0.1990000000000691
239,2024-01-03 11:45:00,0.2539999999999054,0.0760000000000218,0.0269999999999299,0.2089999999998326,0.2289999999998144,0.2289999999998144
240,2024-01-03 12:00:00,0.5520000000001346,0.0670000000000072,0.1580000000000154,0.4780000000000655,0.5149999999998727,0.4270000000001346
241,2024-01-03 12:15:00,0.515999999999849,0.0090000000000145,0.1119999999999663,0.4280000000001109,0.5210000000001855,0.36200000000008
242,2024-01-03 12:30:00,0.1390000000001237,0.0,0.0060000000000854,0.1349999999999909,0.1399999999998726,0.1029999999998381
243,2024-01-03 12:45:00,0.2380000000000564,0.0109999999999672,0.0599999999999454,0.0,0.2420000000001891,0.2619999999999436
244,2024-01-03 13:00:00,0.183999999999969,0.0010000000002037,0.0230000000000245,0.0,0.1849999999999454,0.1670000000001437
245,2024-01-03 13:15:00,0.2269999999998617,0.0090000000000145,0.0679999999999836,0.0,0.2640000000001237,0.2690000000000054
246,2024-01-03 13:30:00,0.07100000000014,0.0039999999999054,0.0019999999999527,0.0,0.11200000000008,0.1130000000000563
247,2024-01-03 13:45:00,0.0489999999999781,0.0050000000001091,0.0080000000000381,0.0129999999999199,0.1029999999996107,0.1259999999999763
248,2024-01-03 14:00:00,0.0,0.0,0.0,0.0070000000000618,0.0289999999999963,0.0059999999998581
249,2024-01-03 14:15:00,0.0,0.0,0.0,0.0049999999998817,0.0399999999999636,0.0130000000001473
250,2024-01-03 14:30:00,0.0080000000000381,0.0,0.0,0.0330000000001291,0.0190000000002328,0.0539999999998599
251,2024-01-03 14:45:00,0.0,0.0,0.0,0.002999999999929,0.0010000000002037,0.0
252,2024-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
253,2024-01-03 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
254,2024-01-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
255,2024-01-03 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
256,2024-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
257,2024-01-03 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
258,2024-01-03 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
259,2024-01-03 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
260,2024-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
261,2024-01-03 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
262,2024-01-03 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
263,2024-01-03 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
264,2024-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
265,2024-01-03 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
266,2024-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
267,2024-01-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
268,2024-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
269,2024-01-03 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
270,2024-01-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
271,2024-01-03 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
272,2024-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
273,2024-01-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
274,2024-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
275,2024-01-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
276,2024-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
277,2024-01-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
278,2024-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
279,2024-01-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
280,2024-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
281,2024-01-03 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
282,2024-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
283,2024-01-03 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
284,2024-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
285,2024-01-03 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
286,2024-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
287,2024-01-03 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
288,2024-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
289,2024-01-04 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
290,2024-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
291,2024-01-04 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
292,2024-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
293,2024-01-04 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
294,2024-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
295,2024-01-04 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
296,2024-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
297,2024-01-04 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
298,2024-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
299,2024-01-04 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
300,2024-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
301,2024-01-04 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
302,2024-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
303,2024-01-04 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
304,2024-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
305,2024-01-04 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
306,2024-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
307,2024-01-04 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
308,2024-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
309,2024-01-04 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
310,2024-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
311,2024-01-04 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
312,2024-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
313,2024-01-04 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
314,2024-01-04 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
315,2024-01-04 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
316,2024-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
317,2024-01-04 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
318,2024-01-04 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
319,2024-01-04 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
320,2024-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
321,2024-01-04 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
322,2024-01-04 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
323,2024-01-04 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
324,2024-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
325,2024-01-04 09:15:00,0.0,0.0,0.0,0.0080000000000381,0.0009999999997489,0.0
326,2024-01-04 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
327,2024-01-04 09:45:00,0.0,0.0,0.0,0.002999999999929,0.0019999999999527,0.0
328,2024-01-04 10:00:00,0.0,0.0,0.0,0.0209999999999581,0.0,0.0060000000000854
